Stunde;2019;2020;2021;2022
1908;0.03589;0.02536;0.03487;0.16368
1909;0.03543;0.02285;0.03346;0.15699
1910;0.0345;0.02159;0.02334;0.17135
1911;0.03461;0.02038;0.0212;0.17067
1912;0.03681;0.02272;0.02259;0.21263
1913;0.03927;0.02503;0.03;0.23298
1914;0.0434;0.02772;0.0413;0.27368
1915;0.0467;0.02958;0.05605;0.3096
1916;0.055;0.02892;0.06482;0.33698
1917;0.04753;0.02506;0.05947;0.27716
1918;0.04392;0.02005;0.0548;0.24091
1919;0.04194;0.02102;0.05527;0.22281
1920;0.03928;0.0199;0.04985;0.19925
1921;0.039;0.01823;0.04955;0.223
1922;0.03595;0.01397;0.04874;0.215
1923;0.03669;0.01116;0.04776;0.207
1924;0.03639;0.00943;0.04701;0.20636
1925;0.03628;0.00894;0.0474;0.203
1926;0.03995;0.0095;0.05056;0.22092
1927;0.04601;0.00774;0.062;0.2737
1928;0.05098;0.0108;0.073;0.28734
1929;0.0492;0.01505;0.0749;0.2811
1930;0.04497;0.00864;0.0716;0.24015
1931;0.04041;0.00751;0.06546;0.1999
1932;0.03657;0.00718;0.06243;0.1922
1933;0.035;0.00713;0.05941;0.18366
1934;0.0343;0.00617;0.05378;0.18521
1935;0.03446;0.00039;0.05195;0.19392
1936;0.035;0.0057;0.05101;0.19986
1937;0.03778;0.0083;0.05401;0.23001
1938;0.04405;0.01501;0.06398;0.26997
1939;0.04691;0.02;0.0755;0.30103
1940;0.05017;0.02012;0.09047;0.351
1941;0.046;0.01534;0.075;0.29084
1942;0.04061;0.00929;0.06543;0.2559
1943;0.0399;0.01129;0.0608;0.24227
1944;0.03712;0.01079;0.0497;0.22238
1945;0.03553;0.00751;0.05455;0.21539
1946;0.03494;0.00751;0.05386;0.20005
1947;0.0349;0.00724;0.05068;0.20062
1948;0.0331;0.00625;0.05061;0.19808
1949;0.03305;0.00609;0.05256;0.20409
1950;0.0346;0.00624;0.05874;0.22615
1951;0.03664;0.00606;0.06525;0.27545
1952;0.03886;0.00568;0.07437;0.29925
1953;0.03843;0.00294;0.0759;0.28072
1954;0.03738;-0.00363;0.0692;0.21711
1955;0.03453;-0.0208;0.06346;0.1997
1956;0.03195;-0.0251;0.0621;0.19154
1957;0.02982;-0.03848;0.06197;0.18107
1958;0.02906;-0.05505;0.05758;0.18193
1959;0.02825;-0.03663;0.05869;0.19031
1960;0.02952;-0.01198;0.05843;0.20234
1961;0.03138;0.00002;0.06002;0.21799
1962;0.037;0.01104;0.06464;0.26605
1963;0.04105;0.01978;0.0714;0.31228
1964;0.04499;0.02293;0.08349;0.37414
1965;0.04225;0.01945;0.07248;0.31103
1966;0.0391;0.01436;0.06457;0.27
1967;0.04035;0.01479;0.06047;0.24512
1968;0.03793;0.01105;0.051;0.2164
1969;0.03915;0.01207;0.04759;0.21301
1970;0.03605;0.01;0.04741;0.21233
1971;0.03445;0.01017;0.04495;0.2115
1972;0.03361;0.00928;0.04543;0.2118
1973;0.03385;0.00928;0.04748;0.21293
1974;0.0342;0.01276;0.04906;0.22332
1975;0.03432;0.02;0.06497;0.28297
1976;0.03498;0.02399;0.06578;0.30507
1977;0.0366;0.02008;0.06793;0.26773
1978;0.03581;0.01584;0.05087;0.21891
1979;0.03378;0.01066;0.04404;0.19492
1980;0.03201;0.0107;0.04437;0.19494
1981;0.0311;0.01062;0.04395;0.18597
1982;0.02508;0.01092;0.04482;0.18194
1983;0.02413;0.01207;0.04521;0.1927
1984;0.02379;0.01201;0.04887;0.20842
1985;0.0251;0.0174;0.05207;0.23258
1986;0.03302;0.02595;0.06132;0.26699
1987;0.03937;0.03067;0.07091;0.31076
1988;0.0426;0.03314;0.084;0.37111
1989;0.03933;0.02799;0.07358;0.2954
1990;0.03634;0.02197;0.06675;0.25686
1991;0.03447;0.02184;0.0625;0.24004
1992;0.02999;0.01818;0.0591;0.21976
1993;0.02434;0.01663;0.05456;0.26248
1994;0.0225;0.01755;0.05031;0.24431
1995;0.02301;0.01653;0.04968;0.23429
1996;0.02089;0.01681;0.04887;0.23015
1997;0.02157;0.0176;0.0502;0.22601
1998;0.02605;0.0198;0.05887;0.25491
1999;0.03445;0.02363;0.0688;0.315
2000;0.03839;0.02588;0.07497;0.33386
2001;0.03917;0.02035;0.07493;0.28512
2002;0.02993;0.0175;0.06704;0.24837
2003;0.02996;0.01416;0.0579;0.1856
2004;0.03079;0.01508;0.04642;0.18587
2005;0.03006;0.0143;0.04607;0.17257
2006;0.03133;0.013;0.0469;0.16975
2007;0.02925;0.01433;0.04887;0.17857
2008;0.02967;0.01665;0.048;0.21
2009;0.02894;0.01979;0.05571;0.25107
2010;0.03668;0.02775;0.06326;0.27628
2011;0.0412;0.0338;0.07215;0.30077
2012;0.04645;0.03378;0.08543;0.3399
2013;0.04287;0.02965;0.07234;0.28338
2014;0.03981;0.02298;0.0629;0.2422
2015;0.03999;0.02298;0.05931;0.24456
2016;0.03756;0.02031;0.04898;0.19007
2017;0.03325;0.01929;0.0523;0.23596
2018;0.03079;0.01921;0.05005;0.22116
2019;0.03007;0.0195;0.04888;0.18558
2020;0.03001;0.01933;0.04607;0.19102
2021;0.03003;0.01926;0.04562;0.20658
2022;0.0325;0.02151;0.04991;0.21618
2023;0.039;0.02584;0.06116;0.19956
2024;0.0428;0.02915;0.06581;0.19028
2025;0.04275;0.02764;0.06367;0.15218
2026;0.0359;0.02362;0.04801;0.15937
2027;0.03254;0.02005;0.04289;0.11005
2028;0.03258;0.01957;0.03765;0.08594
2029;0.03251;0.01997;0.0369;0.08311
2030;0.03178;0.01905;0.03473;0.08038
2031;0.03087;0.0187;0.03709;0.08935
2032;0.03194;0.01757;0.04515;0.15771
2033;0.034;0.01996;0.05029;0.19995
2034;0.03976;0.02709;0.06068;0.23242
2035;0.043;0.03488;0.06243;0.2625
2036;0.0494;0.03448;0.06901;0.29224
2037;0.04641;0.02809;0.0643;0.27007
2038;0.04337;0.02451;0.05739;0.24498
2039;0.04228;0.02402;0.05333;0.24494
2040;0.03842;0.02118;0.04958;0.23775
2041;0.03662;0.01968;0.043;0.235
2042;0.03481;0.01839;0.03809;0.22193
2043;0.03427;0.0191;0.036;0.21402
2044;0.03337;0.01839;0.03403;0.212
2045;0.03414;0.01832;0.02964;0.21109
2046;0.03682;0.0198;0.03409;0.21031
2047;0.04201;0.0222;0.03432;0.21403
2048;0.046;0.02553;0.03049;0.21408
2049;0.04704;0.025;0.0251;0.21407
2050;0.04394;0.02132;0.013;0.20502
2051;0.04148;0.01911;0.00512;0.1944
2052;0.04061;0.01816;-0.00289;0.1615
2053;0.04;0.01767;-0.0499;0.0899
2054;0.03958;0.01532;-0.03926;0.07797
2055;0.03875;0.01682;-0.02996;0.092
2056;0.03947;0.01819;-0.00181;0.14159
2057;0.03918;0.0189;0.01949;0.19483
2058;0.04149;0.02729;0.0424;0.22
2059;0.04417;0.03387;0.0575;0.26302
2060;0.04791;0.03464;0.0661;0.28168
2061;0.04399;0.03009;0.05902;0.26563
2062;0.04122;0.02627;0.04942;0.25159
2063;0.04083;0.0255;0.053;0.228
2064;0.03692;0.02394;0.04668;0.196
2065;0.03273;0.02126;0.04377;0.19204
2066;0.03367;0.019;0.03862;0.18945
2067;0.03338;0.01854;0.03543;0.19489
2068;0.03329;0.01825;0.035;0.19501
2069;0.03312;0.0185;0.03507;0.20862
2070;0.03667;0.0206;0.03567;0.27495
2071;0.04448;0.02465;0.03572;0.31695
2072;0.04913;0.02695;0.02768;0.31395
2073;0.04879;0.02591;0.03;0.26698
2074;0.04678;0.02267;0.02122;0.22494
2075;0.04412;0.01998;0.00188;0.20414
2076;0.04336;0.01847;-0.01904;0.17387
2077;0.04254;0.0185;-0.04999;0.16351
2078;0.04239;0.016;-0.04997;0.13099
2079;0.04306;0.01564;-0.04099;0.1615
2080;0.04409;0.01744;-0.01214;0.17068
2081;0.04447;0.01808;0.00455;0.19756
2082;0.04698;0.0218;0.0353;0.26031
2083;0.04816;0.02672;0.04304;0.30462
2084;0.05277;0.03;0.04834;0.27406
2085;0.04661;0.02494;0.04098;0.25261
2086;0.04348;0.02319;0.04097;0.22953
2087;0.04238;0.02491;0.03868;0.22054
2088;0.03932;0.02516;0.02756;0.20983
2089;0.03928;0.02193;0.02303;0.21018
2090;0.0341;0.02109;0.02212;0.20896
2091;0.03444;0.02167;0.02279;0.21
2092;0.03447;0.01938;0.02344;0.20987
2093;0.03499;0.0188;0.03554;0.22527
2094;0.03804;0.01844;0.05133;0.27027
2095;0.04556;0.01896;0.06725;0.30212
2096;0.04844;0.01891;0.07086;0.31874
2097;0.04762;0.01722;0.05504;0.2999
2098;0.04307;0.01308;0.04229;0.27848
2099;0.0382;0.0099;0.02928;0.27594
2100;0.03449;0.00651;0.02233;0.23643
2101;0.03343;0.00512;0.01792;0.23085
2102;0.03287;0.001;0.01713;0.22352
2103;0.0324;-0.00072;0.01861;0.22241
2104;0.03313;0.00002;0.02044;0.22801
2105;0.03601;0.00577;0.03971;0.24653
2106;0.044;0.01714;0.05768;0.28004
2107;0.04954;0.01997;0.06763;0.30249
2108;0.04933;0.02193;0.06815;0.29767
2109;0.04794;0.01702;0.06402;0.26004
2110;0.04304;0.01639;0.05918;0.237
2111;0.04275;0.01627;0.056;0.21984
2112;0.03932;0.016;0.04708;0.23307
2113;0.03749;0.01176;0.04646;0.22886
2114;0.03668;0.01105;0.04465;0.22961
2115;0.03436;0.0066;0.04559;0.22908
2116;0.03461;0.00332;0.04627;0.23233
2117;0.03608;0.00155;0.05322;0.242
2118;0.03502;0.00008;0.06509;0.283
2119;0.03351;0.00096;0.07822;0.315
2120;0.03323;0.00259;0.07673;0.34691
2121;0.03493;0.00293;0.06463;0.32811
2122;0.03317;-0.00003;0.05294;0.30207
2123;0.03163;-0.00008;0.04637;0.31256
2124;0.02924;-0.00113;0.0448;0.29599
2125;0.02877;-0.01087;0.04205;0.27289
2126;0.02592;-0.0158;0.03989;0.2783
2127;0.02545;-0.01079;0.03978;0.26652
2128;0.02925;-0.00598;0.04318;0.25634
2129;0.03202;0.00008;0.0525;0.26981
2130;0.03739;0.00781;0.06324;0.2947
2131;0.04499;0.01699;0.07429;0.30997
2132;0.04596;0.0179;0.07701;0.28573
2133;0.04308;0.01745;0.06738;0.25336
2134;0.04053;0.02014;0.06569;0.24052
2135;0.04086;0.02059;0.06036;0.19792
2136;0.03685;0.0181;0.05658;0.20066
2137;0.0401;0.01781;0.05097;0.20429
2138;0.03395;0.01965;0.05;0.19502
2139;0.03195;0.01761;0.04918;0.18193
2140;0.0319;0.01699;0.04833;0.1863
2141;0.03054;0.01994;0.05354;0.20069
2142;0.03081;0.02494;0.06741;0.27
2143;0.03201;0.03144;0.07511;0.30576
2144;0.03307;0.03094;0.07639;0.32423
2145;0.03278;0.02611;0.06598;0.271
2146;0.02882;0.0224;0.05681;0.25075
2147;0.02517;0.02109;0.05071;0.21954
2148;0.02515;0.02109;0.049;0.20392
2149;0.01046;0.01912;0.04666;0.19343
2150;0.00111;0.01707;0.04309;0.1908
2151;0.00102;0.0158;0.04392;0.18562
2152;0.01151;0.0155;0.04679;0.18496
2153;0.02673;0.02152;0.05132;0.18801
2154;0.03397;0.02794;0.06716;0.20001
2155;0.03869;0.03893;0.0968;0.22949
2156;0.0418;0.0357;0.0786;0.19908
2157;0.03908;0.0286;0.06615;0.16435
2158;0.0403;0.02701;0.0629;0.15064
2159;0.03751;0.02438;0.05592;0.12008
2160;0.03106;0.02339;0.05438;0.11172
2161;0.02996;0.01969;0.04782;0.09964
2162;0.03107;0.01991;0.0451;0.09448
2163;0.03108;0.01959;0.04417;0.09959
2164;0.03109;0.01901;0.04429;0.10902
2165;0.03722;0.02395;0.0457;0.14001
2166;0.04708;0.03097;0.06243;0.17863
2167;0.05695;0.0423;0.07097;0.20003
2168;0.05356;0.03511;0.067;0.20847
2169;0.04595;0.02575;0.06036;0.20035
2170;0.0422;0.02394;0.05439;0.19308
2171;0.03911;0.01978;0.04595;0.18114
2172;0.0343;0.02;0.04311;0.17194
2173;0.03229;0.01839;0.03895;0.15991
2174;0.0311;0.0175;0.03626;0.1471
2175;0.03155;0.0176;0.03945;0.14082
2176;0.0318;0.01786;0.043;0.14233
2177;0.03574;0.02403;0.04935;0.1724
2178;0.04306;0.03144;0.05719;0.1917
2179;0.0451;0.04266;0.06372;0.20596
2180;0.04506;0.03353;0.06641;0.20019
2181;0.03941;0.02697;0.06128;0.17492
2182;0.0358;0.02661;0.05883;0.16785
2183;0.03065;0.0241;0.05482;0.15186
2184;0.02911;0.02226;0.05424;0.11201
2185;0.02693;0.02022;0.04977;0.12501
2186;0.02543;0.01967;0.047;0.13172
2187;0.02516;0.01925;0.0437;0.14054
2188;0.02752;0.01931;0.04396;0.13179
2189;0.03104;0.02076;0.04717;0.14507
2190;0.04029;0.02543;0.05352;0.13584
2191;0.04378;0.02721;0.06024;0.16806
2192;0.04313;0.02796;0.06067;0.1903
2193;0.03953;0.0255;0.05625;0.19215
2194;0.03668;0.02197;0.04556;0.16977
2195;0.03139;0.02027;0.0404;0.16694
2196;0.029;0.01935;0.02826;0.16063
2197;0.02909;0.01825;0.00007;0.13218
2198;0.02949;0.0173;-0.01183;0.1206
2199;0.02909;0.01809;-0.02095;0.12845
2200;0.0301;0.01911;-0.01411;0.13745
2201;0.03508;0.02201;0.01622;0.17127
2202;0.04073;0.0269;0.042;0.2276
2203;0.04315;0.03127;0.04972;0.25915
2204;0.04274;0.03497;0.05074;0.24163
2205;0.0382;0.02894;0.045;0.21
2206;0.03508;0.02831;0.045;0.20614
2207;0.03069;0.02635;0.04337;0.18938
2208;0.0319;0.02418;0.04201;0.19908
2209;0.0315;0.02293;0.0384;0.19308
2210;0.03108;0.0218;0.03751;0.19576
2211;0.03119;0.02096;0.03723;0.19444
2212;0.03257;0.0208;0.0371;0.19555
2213;0.035;0.02256;0.03768;0.19382
2214;0.04298;0.02531;0.0401;0.19088
2215;0.04825;0.02731;0.04201;0.1926
2216;0.05242;0.0278;0.04588;0.19724
2217;0.05472;0.025;0.04714;0.18207
2218;0.04947;0.0211;0.04108;0.18076
2219;0.04799;0.01865;0.03715;0.17913
2220;0.04501;0.01242;0.03389;0.1742
2221;0.04311;0.00906;0.0237;0.11964
2222;0.04177;0.00464;0.01679;0.09707
2223;0.04148;0.00462;0.00975;0.104
2224;0.04173;0.00665;0.02196;0.12139
2225;0.04268;0.0172;0.03983;0.13221
2226;0.04544;0.02271;0.0499;0.17739
2227;0.05132;0.02582;0.058;0.21179
2228;0.05234;0.0273;0.05923;0.20495
2229;0.04408;0.02447;0.0532;0.17974
2230;0.0391;0.025;0.05148;0.17745
2231;0.03658;0.02055;0.04844;0.15503
2232;0.0356;0.02169;0.04746;0.11863
2233;0.03512;0.01893;0.04156;0.09181
2234;0.033;0.01815;0.03983;0.088
2235;0.03259;0.01819;0.03987;0.08156
2236;0.03413;0.01847;0.03988;0.08749
2237;0.03686;0.01845;0.03875;0.0916
2238;0.04467;0.02376;0.03681;0.133
2239;0.05364;0.0261;0.03843;0.1206
2240;0.05986;0.02645;0.03953;0.10116
2241;0.04692;0.0255;0.03599;0.0876
2242;0.048;0.02303;0.02037;0.07454
2243;0.047;0.02104;0.01625;0.06827
2244;0.04085;0.02024;0.01807;0.04008
2245;0.04132;0.0177;0.00601;0.03098
2246;0.03859;0.01708;0.00202;0.0256
2247;0.0383;0.01703;0.0001;0.03756
2248;0.0381;0.01707;0.00101;0.04724
2249;0.04008;0.01998;0.00718;0.06978
2250;0.04523;0.02557;0.03101;0.06993
2251;0.0505;0.02844;0.03987;0.07486
2252;0.04893;0.03354;0.04745;0.07452
2253;0.04381;0.02723;0.0405;0.06996
2254;0.03849;0.02915;0.03338;0.07298
2255;0.0368;0.028;0.00324;0.05009
2256;0.03536;0.0251;0.00005;0.02353
2257;0.03547;0.02299;-0.01;0.03
2258;0.03449;0.0211;-0.02991;0.03509
2259;0.03376;0.0201;-0.02998;0.04235
2260;0.03617;0.0198;-0.0214;0.07453
2261;0.03863;0.0196;-0.03497;0.08397
2262;0.04484;0.02179;-0.03997;0.16327
2263;0.05316;0.02297;-0.04494;0.22007
2264;0.05867;0.02197;-0.02569;0.23203
2265;0.05364;0.019;-0.01765;0.22951
2266;0.04658;0.01498;-0.01919;0.227
2267;0.04401;0.01306;-0.01295;0.23009
2268;0.04118;0.01428;-0.02768;0.21424
2269;0.04008;0.01082;-0.04498;0.22298
2270;0.03864;0.01;-0.05273;0.20849
2271;0.03834;0.00988;-0.04911;0.22297
2272;0.03864;0.01574;-0.03535;0.22441
2273;0.04096;0.02151;-0.00947;0.26221
2274;0.04435;0.02684;0.00008;0.27824
2275;0.04723;0.03675;0.02115;0.30993
2276;0.04694;0.03267;0.02787;0.27791
2277;0.04199;0.02393;0.01996;0.22647
2278;0.04133;0.02154;0.01847;0.18965
2279;0.04033;0.01707;0.01047;0.16364
2280;0.04165;0.01799;0.0147;0.11287
2281;0.03986;0.0114;0.0139;0.14
2282;0.03831;0.00982;0.01237;0.12656
2283;0.0361;0.0099;0.01419;0.12167
2284;0.03613;0.00817;0.01493;0.12659
2285;0.03727;0.00526;0.02821;0.11848
2286;0.0392;0.00553;0.04616;0.1656
2287;0.04203;0.0055;0.06546;0.17784
2288;0.04406;0.00805;0.05999;0.1753
2289;0.04651;0.00577;0.03985;0.15936
2290;0.04272;0.00455;0.03394;0.09569
2291;0.04091;0.00136;0.02867;0.07486
2292;0.03456;-0.00185;0.02088;0.0778
2293;0.03366;-0.03195;0.01252;0.07473
2294;0.03103;-0.05026;0.0099;0.07198
2295;0.03102;-0.03029;0.01719;0.07475
2296;0.03104;-0.00495;0.02068;0.07481
2297;0.03241;0.00448;0.03873;0.12626
2298;0.04128;0.01651;0.05258;0.16554
2299;0.04291;0.0199;0.06651;0.17843
2300;0.04188;0.01848;0.07144;0.171
2301;0.03999;0.01039;0.06123;0.13242
2302;0.03921;0.01195;0.05688;0.10911
2303;0.03622;0.00865;0.04817;0.06037
2304;0.03605;0.00666;0.05558;0.07302
2305;0.03771;0.00428;0.0463;0.06774
2306;0.03713;0.00634;0.04636;0.05964
2307;0.0355;0.0037;0.04594;0.06758
2308;0.03564;0.00366;0.04458;0.07358
2309;0.03617;0.00509;0.0477;0.07413
2310;0.03669;0.01189;0.06195;0.0745
2311;0.03943;0.02181;0.08086;0.09003
2312;0.04051;0.02163;0.0845;0.11323
2313;0.04066;0.01873;0.06589;0.07735
2314;0.03663;0.01454;0.05594;0.07193
2315;0.03499;0.01119;0.05232;0.07194
2316;0.03468;0.01402;0.0413;0.07738
2317;0.0315;0.01055;0.04068;0.07038
2318;0.02803;0.01;0.03997;0.07015
2319;0.02892;0.01183;0.03983;0.07335
2320;0.0314;0.01483;0.04066;0.07482
2321;0.03487;0.02168;0.04025;0.08091
2322;0.0429;0.03101;0.0464;0.08206
2323;0.04665;0.04333;0.0555;0.09441
2324;0.04965;0.04533;0.0493;0.07956
2325;0.04627;0.03086;0.0462;0.06545
2326;0.04555;0.02892;0.04193;0.06919
2327;0.04401;0.02417;0.03782;0.02735
2328;0.03884;0.02005;0.03954;0.00202
2329;0.0377;0.01997;0.04026;0.00103
2330;0.03673;0.02061;0.04076;0.00102
2331;0.0363;0.02048;0.0449;0.00247
2332;0.0372;0.02165;0.04677;0.00858
2333;0.0416;0.02386;0.0472;0.04451
2334;0.05496;0.03198;0.06095;0.09537
2335;0.05947;0.03491;0.07986;0.14726
2336;0.06;0.03132;0.09926;0.15
2337;0.05862;0.02366;0.06649;0.087
2338;0.0491;0.01919;0.05971;0.08185
2339;0.0444;0.01805;0.05853;0.08654
2340;0.04282;0.01755;0.05702;0.08819
2341;0.04185;0.01352;0.05339;0.09141
2342;0.04042;0.01289;0.05147;0.13077
2343;0.04017;0.01548;0.04902;0.16611
2344;0.03973;0.018;0.04763;0.18611
2345;0.04284;0.02266;0.0539;0.20231
2346;0.04505;0.03142;0.06386;0.2299
2347;0.04846;0.0401;0.07618;0.26777
2348;0.04658;0.03731;0.07631;0.25904
2349;0.04342;0.0274;0.06186;0.2218
2350;0.04194;0.02384;0.05804;0.1898
2351;0.03744;0.01905;0.04902;0.15998
2352;0.03475;0.02117;0.0419;0.11925
2353;0.03469;0.02053;0.0419;0.1106
2354;0.0356;0.01972;0.03948;0.09251
2355;0.03496;0.01987;0.03797;0.08322
2356;0.03512;0.02009;0.04188;0.07912
2357;0.03747;0.02315;0.04359;0.07614
2358;0.0472;0.02933;0.04636;0.07656
2359;0.05208;0.0297;0.05502;0.08815
2360;0.05532;0.02908;0.05908;0.0829
2361;0.04947;0.02591;0.04738;0.06972
2362;0.04673;0.02195;0.04401;0.02514
2363;0.04479;0.02169;0.04212;0.00504
2364;0.04276;0.01908;0.04186;-0.00001
2365;0.04094;0.01792;0.04536;-0.00028
2366;0.03959;0.01757;0.04738;-0.00249
2367;0.03738;0.01954;0.04653;-0.0001
2368;0.03739;0.02155;0.05811;-0.00003
2369;0.04071;0.0259;0.06393;0.00198
2370;0.04409;0.03531;0.07068;0.07581
2371;0.04701;0.04912;0.083;0.09697
2372;0.04594;0.05033;0.0849;0.105
2373;0.04276;0.03903;0.07651;0.09095
2374;0.04201;0.03141;0.07029;0.08977
2375;0.03907;0.02734;0.06487;0.06988
2376;0.03751;0.02266;0.06602;0.07096
2377;0.03718;0.0213;0.06121;0.02615
2378;0.03654;0.02108;0.05565;0.02459
2379;0.03578;0.0209;0.05556;0.02567
2380;0.03663;0.02051;0.05239;0.04004
2381;0.03855;0.02268;0.05404;0.03685
2382;0.04699;0.02766;0.05268;0.02595
2383;0.05443;0.0297;0.05962;0.04502
2384;0.05802;0.02953;0.0662;0.03576
2385;0.05059;0.02521;0.06919;0.02223
2386;0.04621;0.02243;0.06451;0.01229
2387;0.04444;0.02126;0.06121;0.013
2388;0.04116;0.01942;0.05893;0.00531
2389;0.03998;0.0174;0.0525;0.0001
2390;0.03822;0.01319;0.05008;0.00009
2391;0.0376;0.01641;0.05001;0.00042
2392;0.03812;0.01788;0.05204;0.00852
2393;0.0426;0.02318;0.05984;0.07103
2394;0.0465;0.02658;0.0657;0.1399
2395;0.0472;0.03092;0.06924;0.23351
2396;0.04697;0.03143;0.06892;0.25218
2397;0.04456;0.03;0.06156;0.23954
2398;0.0426;0.02792;0.05462;0.23828
2399;0.03923;0.025;0.04961;0.2243
2400;0.0375;0.02511;0.05359;0.18238
2401;0.03707;0.02502;0.04633;0.18498
2402;0.03707;0.022;0.04242;0.1846
2403;0.03652;0.02459;0.04504;0.18568
2404;0.0371;0.02637;0.04469;0.19555
2405;0.03887;0.02686;0.04198;0.22056
2406;0.04791;0.02706;0.04284;0.26491
2407;0.0564;0.02857;0.04188;0.29993
2408;0.05924;0.028;0.04564;0.28503
2409;0.0517;0.02458;0.04638;0.255
2410;0.04855;0.01804;0.04592;0.21492
2411;0.04598;0.01706;0.04776;0.19071
2412;0.04395;0.01397;0.04566;0.18785
2413;0.03986;0.01055;0.04481;0.18184
2414;0.0389;0.00916;0.04192;0.17998
2415;0.03928;0.01003;0.04129;0.17977
2416;0.039;0.014;0.042;0.18286
2417;0.04392;0.02454;0.04436;0.21939
2418;0.04769;0.027;0.0482;0.26332
2419;0.05402;0.03143;0.06204;0.29699
2420;0.05299;0.03483;0.06724;0.29037
2421;0.04902;0.03157;0.0672;0.26781
2422;0.0472;0.02981;0.06385;0.24799
2423;0.04405;0.02518;0.05547;0.2044
2424;0.03959;0.02419;0.04864;0.1929
2425;0.03901;0.02184;0.04908;0.18871
2426;0.03795;0.0201;0.05;0.18413
2427;0.03722;0.02111;0.05072;0.183
2428;0.0375;0.02301;0.05005;0.18555
2429;0.04105;0.02472;0.0538;0.19153
2430;0.04962;0.02492;0.06925;0.22954
2431;0.05898;0.02516;0.08566;0.26878
2432;0.06008;0.02504;0.1;0.26033
2433;0.05155;0.02082;0.08133;0.21902
2434;0.04897;0.0143;0.06579;0.18251
2435;0.04699;0.01159;0.06664;0.17232
2436;0.0451;0.01233;0.06071;0.13612
2437;0.04411;0.0086;0.05457;0.11002
2438;0.04211;0.0051;0.04826;0.10001
2439;0.04067;0.00728;0.04788;0.11814
2440;0.03857;0.01401;0.04891;0.1399
2441;0.04173;0.02;0.05453;0.1794
2442;0.04643;0.02897;0.07072;0.21547
2443;0.04843;0.03511;0.08;0.23509
2444;0.04808;0.03595;0.0801;0.23347
2445;0.04536;0.02966;0.07764;0.18908
2446;0.04527;0.02491;0.06474;0.17746
2447;0.04327;0.02182;0.04634;0.13774
2448;0.04478;0.0218;0.05214;0.16167
2449;0.04353;0.01901;0.0519;0.16581
2450;0.04236;0.01671;0.05051;0.16331
2451;0.04011;0.01438;0.04933;0.16763
2452;0.03945;0.01406;0.05202;0.18073
2453;0.04093;0.01502;0.05305;0.21232
2454;0.04378;0.01574;0.06962;0.24874
2455;0.0451;0.016;0.08491;0.26752
2456;0.04728;0.01406;0.07696;0.27383
2457;0.04696;0.00999;0.05273;0.25425
2458;0.04245;0.00518;0.04577;0.2129
2459;0.03985;0.00493;0.04666;0.19245
2460;0.03857;0.00498;0.04564;0.18872
2461;0.03802;0.00184;0.04376;0.19504
2462;0.03711;0;0.04158;0.20005
2463;0.03642;0.00017;0.04273;0.196
2464;0.03565;0.003;0.04655;0.20047
2465;0.03783;0.00414;0.05185;0.24125
2466;0.04303;0.01813;0.06326;0.2662
2467;0.04609;0.02517;0.07726;0.29895
2468;0.04628;0.02482;0.08832;0.30163
2469;0.0431;0.02197;0.0737;0.26903
2470;0.04024;0.0195;0.06558;0.25
2471;0.03508;0.0082;0.05456;0.23194
2472;0.03658;0.01034;0.0501;0.23245
2473;0.03531;0.00007;0.05346;0.20763
2474;0.03503;0.00172;0.05407;0.20014
2475;0.03661;0.00077;0.05385;0.19805
2476;0.03723;0.00002;0.05402;0.19997
2477;0.03701;-0.00009;0.05489;0.20446
2478;0.03736;-0.00235;0.07905;0.254
2479;0.03818;-0.005;0.11852;0.27233
2480;0.04036;-0.00591;0.125;0.28211
2481;0.03976;-0.00494;0.07554;0.25278
2482;0.0371;-0.00509;0.06262;0.21635
2483;0.0364;-0.01991;0.06208;0.21254
2484;0.03489;-0.05562;0.05829;0.20224
2485;0.03387;-0.0701;0.0549;0.19519
2486;0.02975;-0.078;0.05062;0.19364
2487;0.02897;-0.07815;0.05279;0.19199
2488;0.03126;-0.07497;0.05203;0.19453
2489;0.03504;-0.03994;0.06204;0.2128
2490;0.04187;-0.00177;0.07319;0.24494
2491;0.0447;0.01121;0.09745;0.27107
2492;0.04674;0.00976;0.1;0.27231
2493;0.04328;0.00645;0.08562;0.26546
2494;0.03859;0.00929;0.07566;0.25368
2495;0.03811;0.00902;0.06205;0.23436
2496;0.03558;0.00379;0.06196;0.2149
2497;0.03711;0.0044;0.05781;0.19845
2498;0.03717;0.0039;0.05701;0.19428
2499;0.0389;0.00396;0.0575;0.19049
2500;0.03799;0.0046;0.06116;0.19186
2501;0.0426;0.01588;0.06581;0.19686
2502;0.05023;0.02524;0.0829;0.20533
2503;0.05876;0.03274;0.10505;0.22078
2504;0.06033;0.03114;0.118;0.20988
2505;0.04729;0.02368;0.07714;0.18992
2506;0.04302;0.02186;0.06593;0.19062
2507;0.04024;0.01973;0.0641;0.18655
2508;0.03205;0.01713;0.05542;0.16003
2509;0.03043;0.01612;0.05129;0.16765
2510;0.03204;0.01354;0.0491;0.15738
2511;0.03567;0.01503;0.04984;0.15111
2512;0.03558;0.0191;0.052;0.15501
2513;0.04096;0.02315;0.05588;0.17932
2514;0.04701;0.02682;0.06794;0.19621
2515;0.04927;0.03338;0.08146;0.22835
2516;0.04856;0.03991;0.08105;0.23599
2517;0.0457;0.03145;0.07142;0.20884
