Zeit;Verbrauch ;PV-Ertrag;Netzeinspeisung ;Thermische Last ;Außentemperatur
17.11. 23:00;0,162;0;0;1,63;8,6
18.11. 00:00;0,016349;0;0;1,43;8,29
18.11. 01:00;0,016189;0;0;1,45;7,9
18.11. 02:00;0,016192;0;0;1,39;6,81
18.11. 03:00;0,016364;0;0;1,25;7,19
18.11. 04:00;0,16576;0;0;1,51;7,04
18.11. 05:00;0,016126;0;0;2,01;6,88
18.11. 06:00;0,19536;0;0;2,64;6,51
18.11. 07:00;0,16083;0;0;2,62;6,48
18.11. 08:00;0,16266;0,0042871;0;2,62;6,37
18.11. 09:00;0,16479;0,064861;0;2,39;6,73
18.11. 10:00;0,016184;0,17083;0,15465;2,58;6,93
18.11. 11:00;0,016311;0,29951;0,2832;2,25;7,04
18.11. 12:00;0,016281;0,30873;0,29245;2,26;7,1
18.11. 13:00;0,016222;0,25118;0,23496;1,51;7,09
18.11. 14:00;0,16654;0,11182;0;1,48;7,01
18.11. 15:00;0,016066;0,02715;0,011084;1,33;6,83
18.11. 16:00;0,016348;0;0;1,56;6,59
18.11. 17:00;1,7093;0;0;1,71;6,97
18.11. 18:00;0,52094;0;0;2,04;7,3
18.11. 19:00;0,25067;0;0;1,97;7,66
18.11. 20:00;0,22401;0;0;2,15;8,02
18.11. 21:00;1,1486;0;0;1,86;8,39
18.11. 22:00;0,25272;0;0;1,11;8,75
18.11. 23:00;0,01631;0;0;0,77;9,07
19.11. 00:00;0,16611;0;0;0,58;9,39
19.11. 01:00;0,016131;0;0;0,53;9,72
19.11. 02:00;0,016242;0;0;0,46;10,06
19.11. 03:00;0,016091;0;0;0,46;10,25
19.11. 04:00;0,016159;0;0;0,46;10,45
19.11. 05:00;0,16568;0;0;0,91;10,6
19.11. 06:00;0,02141;0;0;1,91;10,75
19.11. 07:00;0,52025;0;0;2,03;10,8
19.11. 08:00;0,30551;0,0031934;0;1,64;11,15
19.11. 09:00;0,064845;0,080216;0,015371;1,42;11,79
19.11. 10:00;0,16722;0,24122;0,073995;1,11;12,45
19.11. 11:00;0,016205;0,35302;0,33682;1,36;13
19.11. 12:00;0,016129;0,40565;0,38952;1,37;13,42
19.11. 13:00;0,016188;0,35518;0,33899;1,2;13,71
19.11. 14:00;0,016139;0,16136;0,14522;1,14;13,79
19.11. 15:00;0,16777;0,030597;0;1,22;13,55
19.11. 16:00;0,016008;0;0;1,23;13,25
19.11. 17:00;0,83303;0;0;1,61;12,96
19.11. 18:00;1,2599;0;0;1,97;12,91
19.11. 19:00;0,53307;0;0;2,42;12,85
19.11. 20:00;1,18;0;0;2,55;12,76
19.11. 21:00;1,6264;0;0;2,88;12,13
19.11. 22:00;0,54772;0;0;1,79;12,5
19.11. 23:00;0,50271;0;0;1,45;12,38
20.11. 00:00;0,0162;0;0;1,26;11,99
20.11. 01:00;0,16678;0;0;1,12;11,58
20.11. 02:00;0,016205;0;0;1,01;11,12
20.11. 03:00;0,016142;0;0;1,5;10,94
20.11. 04:00;0,016144;0;0;1,69;10,52
20.11. 05:00;0,016165;0;0;2,2;10,51
20.11. 06:00;0,16526;0;0;3,07;10,35
20.11. 07:00;0,15703;0;0;2,46;10,2
20.11. 08:00;0,059711;0,0017039;0;1,85;10,38
20.11. 09:00;0,016086;0,1869;0,17081;1,54;10,88
20.11. 10:00;0,0163;0,52746;0,51116;1,11;11,31
20.11. 11:00;0,16246;0,66726;0,50481;0,94;11,63
20.11. 12:00;0,016278;0,89757;0,88129;0,92;11,95
20.11. 13:00;0,016169;0,70981;0,69364;0,92;12,06
20.11. 14:00;0,016182;0,47586;0,45968;0,83;12,01
20.11. 15:00;0,016115;0,19353;0,17741;0,87;11,82
20.11. 16:00;0,1687;9,46E-05;0;0,98;11,46
20.11. 17:00;0,73558;0;0;1,06;11,06
20.11. 18:00;1,4702;0;0;1,19;10,67
20.11. 19:00;0,56809;0;0;1,44;10,28
20.11. 20:00;0,53476;0;0;1,74;9,89
20.11. 21:00;1,0126;0;0;1,66;9,49
20.11. 22:00;0,81166;0;0;0,98;9,1
20.11. 23:00;0,016177;0;0;0,69;8,71
21.11. 00:00;0,016078;0;0;0,59;8
21.11. 01:00;0,016212;0;0;0,66;7,22
21.11. 02:00;0,17019;0;0;0,62;6,45
21.11. 03:00;0,0162;0;0;0,62;5,99
21.11. 04:00;0,016157;0;0;0,95;5,54
21.11. 05:00;0,016186;0;0;1,35;5,09
21.11. 06:00;0,19886;0;0;2,56;4,76
21.11. 07:00;0,4681;0;0;2,33;4,44
21.11. 08:00;0,016069;0,017109;0,0010402;2,14;4,93
21.11. 09:00;0,015922;3,0568;3,0409;1,63;7,08
21.11. 10:00;0,016326;4,5785;4,5622;1,38;8,75
21.11. 11:00;0,016294;4,4832;4,4669;1,21;9,86
21.11. 12:00;0,16652;4,967;4,8005;0,98;10,64
21.11. 13:00;0,015981;5,7425;5,7265;0,99;11,14
21.11. 14:00;0,016205;4,4462;4,43;0,95;11,08
21.11. 15:00;0,016108;2,7119;2,6958;1,08;10,25
21.11. 16:00;0,016166;0,00065164;0;1,35;8,94
21.11. 17:00;0,18261;0;0;1,8;8,62
21.11. 18:00;2,0225;0;0;2,07;8,31
21.11. 19:00;0,41531;0;0;2,35;8
21.11. 20:00;0,23816;0;0;2,48;7,68
21.11. 21:00;0,40645;0;0;2,27;7,37
21.11. 22:00;0,27288;0;0;1,36;7,1
21.11. 23:00;0,016105;0;0;1,29;6,77
22.11. 00:00;0,016319;0;0;1,21;6,77
22.11. 01:00;0,016046;0;0;1,19;6,79
22.11. 02:00;0,016156;0;0;1,03;6,82
22.11. 03:00;0,16503;0;0;1,16;6,84
22.11. 04:00;0,01624;0;0;1,26;6,87
22.11. 05:00;0,016319;0;0;1,85;6,9
22.11. 06:00;0,20226;0;0;2,81;6,92
22.11. 07:00;0,53554;0;0;2,79;6,95
22.11. 08:00;0,45432;0,00015618;0;2,44;7,09
22.11. 09:00;0,13811;0,032688;0;2,14;7,36
22.11. 10:00;0,016178;0,054335;0,038157;1,74;7,72
22.11. 11:00;0,016254;0,12752;0,11126;1,83;8,02
22.11. 12:00;0,016151;0,05022;0,034069;1,59;8,07
22.11. 13:00;0,1686;2,801;2,6324;1,58;9,54
22.11. 14:00;0,016135;2,6391;2,6229;1,33;10,33
22.11. 15:00;0,016179;1,3384;1,3222;1,53;10,42
22.11. 16:00;0,016121;0,00013544;0;1,57;9,85
22.11. 17:00;0,015946;0;0;1,86;9,8
22.11. 18:00;1,5851;0;0;1,83;9,75
22.11. 19:00;1,4141;0;0;2,1;9,7
22.11. 20:00;0,43476;0;0;2,12;9,65
22.11. 21:00;0,27199;0;0;1,57;9,6
22.11. 22:00;0,29529;0;0;0,75;9,55
22.11. 23:00;0,16538;0;0;0,42;9,5
23.11. 00:00;0,016094;0;0;0,24;9,35
23.11. 01:00;0,016229;0;0;0,32;9,2
23.11. 02:00;0,016165;0;0;0,25;9,06
23.11. 03:00;0,016152;0;0;0,63;8,99
23.11. 04:00;0,16341;0;0;1,06;8,92
23.11. 05:00;0,016256;0;0;1,27;8,85
23.11. 06:00;0,1995;0;0;1,87;8,8
23.11. 07:00;0,66582;0;0;2,06;8,76
23.11. 08:00;0,090685;0,00024443;0;1,72;8,9
23.11. 09:00;0,75587;0,10156;0;1,12;9,43
23.11. 10:00;3,5875;0,48762;0;0,96;9,99
23.11. 11:00;1,4247;0,60352;0;0,89;10,44
23.11. 12:00;1,4728;0,56993;0;0,82;10,67
23.11. 13:00;4,216;0,49262;0;0,75;10,77
23.11. 14:00;2,2772;0,24199;0;0,76;10,72
23.11. 15:00;1,7025;0,052428;0;0,69;10,5
23.11. 16:00;1,0172;0;0;0,96;10,17
23.11. 17:00;1,7336;0;0;1,3;9,92
23.11. 18:00;1,1828;0;0;1,39;9,67
23.11. 19:00;0,55581;0;0;1,77;9,43
23.11. 20:00;0,27662;0;0;2;9,18
23.11. 21:00;0,29175;0;0;1,91;8,8
23.11. 22:00;0,22341;0;0;1,32;8,28
23.11. 23:00;0,016485;0;0;0,95;8,37
24.11. 00:00;0,16507;0;0;0,78;7,87
24.11. 01:00;0,016031;0;0;0,63;7,22
24.11. 02:00;0,016227;0;0;0,61;6,59
24.11. 03:00;0,016289;0;0;0,61;6,2
24.11. 04:00;0,016293;0;0;0,65;5,82
24.11. 05:00;0,16558;0;0;0,85;5,41
24.11. 06:00;0,17486;0;0;1,14;5,15
24.11. 07:00;0,26651;0;0;0,98;4,63
24.11. 08:00;0,60111;0,00018291;0;1,28;4,19
24.11. 09:00;0,015972;0,044735;0,028763;1,41;4,66
24.11. 10:00;0,2178;0,16587;0;1,55;4,62
24.11. 11:00;0,31606;0,29346;0;1,55;4,54
24.11. 12:00;0,3538;0,33781;0;1,29;4,45
24.11. 13:00;1,1196;0,25985;0;1,15;4,36
24.11. 14:00;0,10429;0,12874;0,02445;1,25;4,27
24.11. 15:00;0,60062;0,027845;0;1,12;4,17
24.11. 16:00;1,6209;0;0;0,98;4,07
24.11. 17:00;0,85396;0;0;1,12;3,94
24.11. 18:00;1,1193;0;0;1,1;3,73
24.11. 19:00;1,0642;0;0;1,31;3,63
24.11. 20:00;0,73456;0;0;1,25;3,42
24.11. 21:00;1,4337;0;0;1,22;3,43
24.11. 22:00;0,50551;0;0;0,89;3,3
24.11. 23:00;0,016144;0;0;0,67;3,18
25.11. 00:00;0,015986;0;0;0,53;3,41
25.11. 01:00;0,16556;0;0;0,5;3,74
25.11. 02:00;0,016119;0;0;0,41;4,07
25.11. 03:00;0,01624;0;0;0,39;4,28
25.11. 04:00;0,016192;0;0;0,49;4,5
25.11. 05:00;0,016106;0;0;0,63;4,71
25.11. 06:00;0,17843;0;0;0,79;4,89
25.11. 07:00;0,20648;0;0;1;5,06
25.11. 08:00;0,017417;0,0042;0;1,1;5,64
25.11. 09:00;0,016236;0,92293;0,90669;1,42;7,45
25.11. 10:00;0,016224;1,4599;1,4437;1,33;8,96
25.11. 11:00;0,16568;1,7733;1,6076;1,23;10,16
25.11. 12:00;0,016102;2,0596;2,0435;1,18;11,09
25.11. 13:00;0,016291;1,5703;1,554;0,92;11,48
25.11. 14:00;0,016156;0,98026;0,96411;0,78;11,35
25.11. 15:00;0,016102;0,52794;0,51184;0,77;10,78
25.11. 16:00;0,16498;0;0;0,87;9,89
25.11. 17:00;2,0684;0;0;0,79;9,58
25.11. 18:00;1,4632;0;0;0,91;9,27
25.11. 19:00;0,4695;0;0;0,94;8,95
25.11. 20:00;0,43965;0;0;0,99;8,64
25.11. 21:00;1,4536;0;0;0,84;8,32
25.11. 22:00;0,63573;0;0;0,54;8,01
25.11. 23:00;0,46278;0;0;0,32;7,69
26.11. 00:00;0,016146;0;0;0,21;7,05
26.11. 01:00;0,016181;0;0;0,12;6,28
26.11. 02:00;0,16571;0;0;0,04;5,51
26.11. 03:00;0,016154;0;0;0,04;5,1
26.11. 04:00;0,016102;0;0;0,12;4,68
26.11. 05:00;0,016097;0;0;0,36;4,27
26.11. 06:00;0,016269;0;0;0,97;3,98
26.11. 07:00;0,29775;0;0;0,98;3,68
26.11. 08:00;0,062947;0,0049477;0;0,84;3,99
26.11. 09:00;0,016146;2,879;2,8628;0,71;5,97
26.11. 10:00;0,01618;5,1247;5,1085;0,57;7,82
26.11. 11:00;0,016344;6,0444;6,0281;0,59;9,26
26.11. 12:00;0,16131;7,224;7,0627;0,57;10,43
26.11. 13:00;0,016019;6,2792;6,2632;0,5;10,9
26.11. 14:00;0,016095;5,634;5,6179;0,49;10,9
26.11. 15:00;0,016319;2,4193;2,403;0,47;9,92
26.11. 16:00;0,016222;0;0;0,52;8,56
26.11. 17:00;0,64731;0;0;0,65;8,15
26.11. 18:00;0,79652;0;0;0,71;7,73
26.11. 19:00;1,1018;0;0;0,91;7,31
26.11. 20:00;0,43611;0;0;1,13;6,93
26.11. 21:00;1,1067;0;0;1,27;6,49
26.11. 22:00;0,31575;0;0;1,03;6,06
26.11. 23:00;0,015964;0;0;0,78;5,62
27.11. 00:00;0,015992;0;0;0,73;5,41
27.11. 01:00;0,016282;0;0;0,75;5,18
27.11. 02:00;0,016084;0;0;0,74;4,96
27.11. 03:00;0,16289;0;0;0,76;4,85
27.11. 04:00;0,016256;0;0;0,83;4,74
27.11. 05:00;0,016247;0;0;1,16;4,63
27.11. 06:00;0,3062;0;0;2,08;4,55
27.11. 07:00;0,42734;0;0;1,82;4,48
27.11. 08:00;0,17476;7,95E-05;0;1,56;4,56
27.11. 09:00;0,016077;0,056365;0,040288;1,33;4,64
27.11. 10:00;0,016047;0,32838;0,31234;1,31;5,37
27.11. 11:00;0,01631;0,56225;0,54594;1,11;5,71
27.11. 12:00;0,016316;0,65461;0,63829;0,9;6,08
27.11. 13:00;0,16324;0,61299;0,44976;0,98;6,25
27.11. 14:00;0,016159;0,24603;0,22987;0,88;6,21
27.11. 15:00;0,016059;0,050262;0,034203;0,89;6,01
27.11. 16:00;0,016178;0;0;0,93;5,7
27.11. 17:00;0,98926;0;0;0,93;5,43
27.11. 18:00;1,8865;0;0;1,15;5,16
27.11. 19:00;0,3517;0;0;1,36;4,89
27.11. 20:00;0,46668;0;0;1,21;4,62
27.11. 21:00;0,55834;0;0;1,3;4,35
27.11. 22:00;0,58124;0;0;0,74;4,08
27.11. 23:00;0,41542;0;0;0,53;3,81
28.11. 00:00;0,016256;0;0;0,38;3,05
28.11. 01:00;0,016156;0;0;0,31;2,23
28.11. 02:00;0,015965;0;0;0,22;1,42
28.11. 03:00;0,016073;0;0;0,24;0,98
28.11. 04:00;0,16666;0;0;0,36;0,55
28.11. 05:00;0,016369;0;0;0,7;0,11
28.11. 06:00;0,19245;0;0;1,48;-0,19
28.11. 07:00;0,20558;0;0;1,29;-0,5
28.11. 08:00;0,028774;0,0040672;0;1,28;-0,22
28.11. 09:00;0,1648;4,0066;3,8418;1,05;1,94
28.11. 10:00;0,016147;6,2594;6,2432;0,95;4,01
28.11. 11:00;0,01624;7,3871;7,3708;0,94;5,68
28.11. 12:00;0,016189;7,4821;7,4659;0,67;6,76
28.11. 13:00;0,016021;6,4397;6,4237;0,7;7,11
28.11. 14:00;0,16417;5,179;5,0148;0,63;6,94
28.11. 15:00;0,016324;2,8486;2,8323;0,75;5,91
28.11. 16:00;0,016207;0;0;0,93;4,49
28.11. 17:00;1,2449;0;0;1,19;3,96
28.11. 18:00;1,2366;0;0;1,26;3,43
28.11. 19:00;1,5471;0;0;1,63;2,9
28.11. 20:00;0,1843;0;0;1,76;2,37
28.11. 21:00;1,3328;0;0;1,74;1,84
28.11. 22:00;0,18703;0;0;1,04;1,31
28.11. 23:00;0,016142;0;0;0,99;0,77
29.11. 00:00;0,16656;0;0;1,02;0,44
29.11. 01:00;0,016165;0;0;1,02;0,07
29.11. 02:00;0,016226;0;0;0,96;-0,3
29.11. 03:00;0,016231;0;0;1,11;-0,51
29.11. 04:00;0,016224;0;0;1,29;-0,72
29.11. 05:00;0,16603;0;0;2,23;-0,92
29.11. 06:00;0,21134;0;0;3,23;-1,08
29.11. 07:00;0,5063;0;0;3,03;-1,23
29.11. 08:00;0,2345;0,00052724;0;2,44;-1,11
29.11. 09:00;0,048221;0,57419;0,52597;2,33;-0,19
29.11. 10:00;0,16502;0,97034;0,80532;2,12;0,58
29.11. 11:00;0,016137;1,3645;1,3483;1,94;1,26
29.11. 12:00;0,016122;1,231;1,2149;1,81;1,61
29.11. 13:00;0,01606;1,0902;1,0741;1,8;1,75
29.11. 14:00;0,016196;0,75984;0,74364;1,68;1,64
29.11. 15:00;0,16661;0,23599;0,069375;1,94;1,21
29.11. 16:00;0,016235;0;0;1,97;0,62
29.11. 17:00;1,1072;0;0;2,2;0,55
29.11. 18:00;0,48712;0;0;2,37;0,49
29.11. 19:00;1,4974;0;0;2,79;0,42
29.11. 20:00;0,84044;0;0;2,81;0,36
29.11. 21:00;1,2217;0;0;2,7;0,29
29.11. 22:00;0,2248;0;0;1,35;0,23
29.11. 23:00;0,016068;0;0;1,04;0,16
30.11. 00:00;0,016046;0;0;0,97;0,26
30.11. 01:00;0,1654;0;0;1,06;0,35
30.11. 02:00;0,016221;0;0;1,03;0,43
30.11. 03:00;0,016276;0;0;1,03;0,47
30.11. 04:00;0,016084;0;0;1,22;0,51
30.11. 05:00;0,016238;0;0;2,17;0,55
30.11. 06:00;0,3488;0;0;3,23;0,57
30.11. 07:00;0,12589;0;0;3,32;0,57
30.11. 08:00;1,4343;7,59E-05;0;2,89;0,7
30.11. 09:00;3,3396;0,13193;0;2,67;1,48
30.11. 10:00;1,3775;0,49676;0;2,58;2,2
30.11. 11:00;1,1753;0,58642;0;2,56;2,68
30.11. 12:00;3,6186;0,77733;0;2,23;3,16
30.11. 13:00;2,8167;0,48059;0;2,07;3,22
30.11. 14:00;2,1143;0,1329;0;2,04;2,97
30.11. 15:00;1,0158;0,031303;0;2,2;2,61
30.11. 16:00;1,712;0;0;2,26;2,16
30.11. 17:00;1,407;0;0;2,3;2,59
30.11. 18:00;0,83995;0;0;3,11;3,02
30.11. 19:00;1,244;0;0;3,21;3,45
30.11. 20:00;0,25352;0;0;3,35;3,82
30.11. 21:00;0,82694;0;0;3,26;4,31
30.11. 22:00;0,81312;0;0;1,85;4,5
30.11. 23:00;0,016243;0;0;1,7;5,17
01.12. 00:00;0,016196;0;0;1,53;5,11
01.12. 01:00;0,016359;0;0;1,48;5,24
01.12. 02:00;0,1673;0;0;1,56;5,34
01.12. 03:00;0,016309;0;0;1,63;5,39
01.12. 04:00;0,016176;0;0;1,82;5,44
01.12. 05:00;0,016124;0;0;2,71;5,49
01.12. 06:00;0,20692;0;0;3,63;5,54
01.12. 07:00;0,84575;0;0;3,67;5,58
01.12. 08:00;0,090254;5,86E-05;0;3,4;5,76
01.12. 09:00;0,30303;0,038905;0;3,6;6,4
01.12. 10:00;0,31506;0,12696;0;3,51;6,93
01.12. 11:00;0,14201;0,24424;0,10223;3,84;7,29
01.12. 12:00;1,239;0,30532;0;3,37;7,57
01.12. 13:00;0,75228;0,26509;0;3,2;7,92
01.12. 14:00;0,01632;0,10519;0,088871;3,06;7,92
01.12. 15:00;0,68382;0,019305;0;3,24;7,71
01.12. 16:00;1,1456;0;0;3,45;7,38
01.12. 17:00;0,93141;0;0;3,91;7,19
01.12. 18:00;1,1626;0;0;3,86;7,08
01.12. 19:00;0,36036;0;0;4,2;6,91
01.12. 20:00;0,37007;0;0;4,43;6,73
01.12. 21:00;0,25078;0;0;3,72;6,51
01.12. 22:00;0,19762;0;0;2,24;6,14
01.12. 23:00;0,016198;0;0;1,92;5,62
02.12. 00:00;0,016433;0;0;1,78;5,66
02.12. 01:00;0,016231;0;0;1,77;4,96
02.12. 02:00;0,016192;0;0;1,95;4,26
02.12. 03:00;0,16697;0;0;1,76;3,83
02.12. 04:00;0,016142;0;0;1,93;3,4
02.12. 05:00;0,016175;0;0;2,99;2,98
02.12. 06:00;0,19451;0;0;4,1;2,45
02.12. 07:00;0,74775;0;0;4,28;2,3
02.12. 08:00;0,16341;0;0;3,29;2,19
02.12. 09:00;0,016013;0,044154;0,028141;3,94;2,24
02.12. 10:00;0,016266;0,18504;0,16878;3,69;2,23
02.12. 11:00;0,016162;0,30347;0,28731;3,86;2,27
02.12. 12:00;0,016207;0,33177;0,31557;3,62;2,21
02.12. 13:00;0,16823;0,26856;0,10033;3,51;2,11
02.12. 14:00;0,016325;0,14622;0,12989;2,99;1,96
02.12. 15:00;0,016157;0,032233;0,016076;3,33;1,73
02.12. 16:00;0,016158;0;0;3,37;1,45
02.12. 17:00;1,5084;0;0;3,71;1,97
02.12. 18:00;1,58;0;0;4,19;2,48
02.12. 19:00;0,32983;0;0;4,02;3
02.12. 20:00;0,39542;0;0;4,61;3,49
02.12. 21:00;1,0745;0;0;4,34;3,54
02.12. 22:00;0,016178;0;0;2,42;4,48
02.12. 23:00;0,1656;0;0;1,89;4,95
03.12. 00:00;0,016045;0;0;1,49;5,33
03.12. 01:00;0,016064;0;0;1,45;5,9
03.12. 02:00;0,016121;0;0;1,47;5,82
03.12. 03:00;0,016077;0;0;1,53;6,82
03.12. 04:00;0,16462;0;0;1,7;7,14
03.12. 05:00;0,016103;0;0;2,6;7,4
03.12. 06:00;0,22003;0;0;4,13;7,64
03.12. 07:00;0,88211;0;0;3,89;7,85
03.12. 08:00;0,30365;0;0;3,57;8,07
03.12. 09:00;0,33081;0,012233;0;2,82;8,82
03.12. 10:00;0,016153;0,053944;0,037791;2,94;9,37
03.12. 11:00;0,016193;0,10777;0,091575;2,56;9,89
03.12. 12:00;0,016051;0,11194;0,095893;2,43;10,58
03.12. 13:00;0,016248;0,10622;0,089969;2,26;10,97
03.12. 14:00;0,16606;0,045981;0;2,31;11,04
03.12. 15:00;0,016066;0,0055651;0;2,31;10,81
03.12. 16:00;0,016307;0;0;2,5;10,47
03.12. 17:00;0,016262;0;0;2,81;10,46
03.12. 18:00;0,83008;0;0;3,19;10,46
03.12. 19:00;1,9873;0;0;3,38;10,46
03.12. 20:00;0,55915;0;0;3,75;10,46
03.12. 21:00;0,26128;0;0;3,46;10,46
03.12. 22:00;0,24268;0;0;1,95;10,46
03.12. 23:00;0,016386;0;0;1,92;10,46
04.12. 00:00;0,16654;0;0;1,4;10,07
04.12. 01:00;0,016119;0;0;1,39;9,55
04.12. 02:00;0,016225;0;0;1,39;9,24
04.12. 03:00;0,016236;0;0;1,56;9,02
04.12. 04:00;0,016123;0;0;1,86;8,8
04.12. 05:00;0,16617;0;0;2,99;8,22
04.12. 06:00;0,2057;0;0;4,27;8,39
04.12. 07:00;0,47799;0;0;4,03;8,26
04.12. 08:00;0,14788;0;0;3,42;8,27
04.12. 09:00;0,016053;0,038813;0,02276;3,14;8,55
04.12. 10:00;0,1658;0,23089;0,065085;3,2;8,89
04.12. 11:00;0,016251;0,40464;0,38839;3,17;9,1
04.12. 12:00;0,015958;0,49322;0,47726;3,07;9,34
04.12. 13:00;0,016028;0,31772;0,30169;2,89;9,39
04.12. 14:00;0,016375;0,12779;0,11141;2,81;9,31
04.12. 15:00;0,16759;0,025904;0;3,03;9,13
04.12. 16:00;0,016113;0;0;2,96;8,87
04.12. 17:00;0,79526;0;0;3,24;8,56
04.12. 18:00;1,7422;0;0;3,16;8,25
04.12. 19:00;0,55414;0;0;3,72;7,93
04.12. 20:00;0,45875;0;0;3,37;7,62
04.12. 21:00;0,4944;0;0;3,07;7,31
04.12. 22:00;0,14971;0;0;1,82;7,03
04.12. 23:00;0,016081;0;0;1,61;6,7
05.12. 00:00;0,01623;0;0;1,62;5,73
05.12. 01:00;0,17121;0;0;1,37;4,69
05.12. 02:00;0,016096;0;0;1,36;3,65
05.12. 03:00;0,016275;0;0;1,28;3,1
05.12. 04:00;0,016093;0;0;1,48;2,54
05.12. 05:00;0,016227;0;0;2,6;1,99
05.12. 06:00;0,36256;0;0;3,73;1,61
05.12. 07:00;0,8043;0;0;3,48;1,22
05.12. 08:00;0,10447;0,00039078;0;3,22;1,34
05.12. 09:00;0,035354;3,3401;3,3047;2,77;3,61
05.12. 10:00;0,016081;5,2472;5,2311;2,49;5,84
05.12. 11:00;0,16712;6,3536;6,1864;2,29;7,63
05.12. 12:00;0,016101;6,5636;6,5475;2,08;8,83
05.12. 13:00;0,016103;5,6573;5,6412;2,08;9,31
05.12. 14:00;0,016255;4,5854;4,5692;2,04;9,16
05.12. 15:00;0,016227;2,904;2,8877;2,23;8,12
05.12. 16:00;0,16383;0;0;2,5;6,65
05.12. 17:00;2,0954;0;0;2,75;5,88
05.12. 18:00;3,6233;0;0;2,84;5,1
05.12. 19:00;2,5663;0;0;3,29;4,33
05.12. 20:00;0,87306;0;0;3,54;3,56
05.12. 21:00;0,54466;0;0;3,3;2,78
05.12. 22:00;0,52041;0;0;1,76;2,01
05.12. 23:00;0,21905;0;0;1,66;1,24
06.12. 00:00;0,01634;0;0;1,53;0,7
06.12. 01:00;0,016188;0;0;1,44;0,17
06.12. 02:00;0,16694;0;0;1,27;-0,37
06.12. 03:00;0,016196;0;0;1,31;-0,64
06.12. 04:00;0,016278;0;0;1,68;-0,91
06.12. 05:00;0,016229;0;0;2,81;-1,18
06.12. 06:00;0,20112;0;0;3,86;-1,36
06.12. 07:00;0,68575;0;0;3,93;-1,54
06.12. 08:00;0,031454;0,00033103;0;3,56;-1,33
06.12. 09:00;0,016272;4,6006;4,5843;3,37;1,83
06.12. 10:00;0,016217;6,293;6,2768;2,96;4,8
06.12. 11:00;0,016358;7,2625;7,2462;2,65;7,17
06.12. 12:00;0,16528;7,484;7,3187;2,74;8,76
06.12. 13:00;0,016108;7,0548;7,0387;2,69;9,56
06.12. 14:00;0,016057;5,805;5,789;2,9;9,5
06.12. 15:00;0,015992;3,8407;3,8247;2,99;8,22
06.12. 16:00;0,016202;0;0;2,67;6,34
06.12. 17:00;1,0947;0;0;3,32;5,85
06.12. 18:00;0,90013;0;0;3,34;5,36
06.12. 19:00;1,1603;0;0;3,52;4,87
06.12. 20:00;0,40919;0;0;3,98;4,39
06.12. 21:00;0,40181;0;0;3,71;3,9
06.12. 22:00;0,35135;0;0;2,22;3,41
06.12. 23:00;0,016251;0;0;1,96;2,92
07.12. 00:00;0,016263;0;0;1,86;2,45
07.12. 01:00;0,016193;0;0;1,74;1,95
07.12. 02:00;0,016018;0;0;1,91;1,44
07.12. 03:00;0,16092;0;0;1,84;1,18
07.12. 04:00;0,016137;0;0;2,33;0,92
07.12. 05:00;0,016217;0;0;3,52;0,65
07.12. 06:00;0,20641;0;0;4,87;0,47
07.12. 07:00;0,4323;0;0;4,97;0,28
07.12. 08:00;2,4657;0,00022817;0;4,27;0,44
07.12. 09:00;2,9456;2,5735;0;4,04;2,73
07.12. 10:00;0,90476;3,6924;2,7877;3,33;4,86
07.12. 11:00;0,58594;4,9557;4,3697;3,23;6,76
07.12. 12:00;0,96573;5,6429;4,6771;2,89;8,1
07.12. 13:00;1,1839;5,1385;3,9547;2,9;8,76
07.12. 14:00;1,0073;3,7615;2,7542;3,03;8,67
07.12. 15:00;1,3186;2,2166;0,89809;3,38;7,65
07.12. 16:00;1,4193;0;0;3,18;6,16
07.12. 17:00;1,7385;0;0;3,64;5,94
07.12. 18:00;1,9289;0;0;4,01;5,71
07.12. 19:00;0,50566;0;0;4,45;5,49
07.12. 20:00;0,44833;0;0;4,37;5,27
07.12. 21:00;0,35417;0;0;4,03;5,04
07.12. 22:00;0,055247;0;0;2,6;4,82
07.12. 23:00;0,16452;0;0;1,92;4,59
08.12. 00:00;0,016172;0;0;2,04;4,48
08.12. 01:00;0,016175;0;0;1,88;4,38
08.12. 02:00;0,01641;0;0;1,85;4,28
08.12. 03:00;0,016108;0;0;1,71;4,23
08.12. 04:00;0,1659;0;0;2,07;4,19
08.12. 05:00;0,016159;0;0;3,19;4,15
08.12. 06:00;0,20256;0;0;4,16;4,12
08.12. 07:00;0,515;0;0;4,79;4,1
08.12. 08:00;0,15339;0;0;4,51;4,19
08.12. 09:00;0,47904;0,059981;0;4,61;4,83
08.12. 10:00;0,0974;0,28025;0,18285;4,7;5,5
08.12. 11:00;0,016367;0,3681;0,35173;4,58;5,93
08.12. 12:00;1,0755;0,44251;0;4,62;6,24
08.12. 13:00;1,3784;0,41416;0;3,88;6,44
08.12. 14:00;0,40231;0,16215;0;3,82;6,42
08.12. 15:00;0,024359;0,027481;0,0031223;4,12;6,16
08.12. 16:00;1,523;0;0;4,01;5,79
08.12. 17:00;0,62198;0;0;4,09;5,54
08.12. 18:00;1,4322;0;0;4,61;5,26
08.12. 19:00;0,64949;0;0;4,78;5,03
08.12. 20:00;0,40686;0;0;5,18;4,77
08.12. 21:00;0,96943;0;0;4,77;4,44
08.12. 22:00;0,63459;0;0;3,08;3,98
